employee_id,age,department,work_mode,tenure_months,monthly_salary,months_since_last_hike,productivity_score,leaves_last_90_days,manager_change_count,performance_rating,Attrition
2557,31,Support,Hybrid,134,139366,30,2.29,0,1,4,0
2558,32,Marketing,Onsite,114,140078,32,5.34,0,0,3,0
2559,30,Support,Hybrid,139,93853,3,7.39,2,0,5,0
2560,28,Marketing,Remote,125,153794,5,6.51,4,1,3,0
2561,44,Support,Onsite,61,183405,22,9.56,1,0,1,1
2562,48,Finance,Onsite,42,177030,18,8.36,4,0,4,0
2563,56,Support,Hybrid,13,82442,7,8.82,2,0,2,1
2564,57,Finance,Onsite,140,182026,12,5.88,2,1,4,0
2565,41,Finance,Onsite,85,39675,0,3.95,2,0,2,0
2566,28,HR,Remote,20,119590,5,7.32,3,0,1,0
2567,29,Engineering,Remote,50,138570,6,4.95,1,0,3,1
2568,35,Marketing,Onsite,164,61661,26,3.59,2,1,1,1
2569,38,HR,Onsite,92,94289,14,2.37,9,0,4,0
2570,40,HR,Hybrid,88,47184,33,5.75,1,1,2,0
2571,26,Finance,Hybrid,69,77963,22,6.35,1,1,2,0
2572,32,Finance,Onsite,37,186894,23,6.12,1,0,4,1
2573,22,Marketing,Remote,140,35267,14,2.05,2,0,4,0
2574,27,Support,Onsite,99,92814,34,6.13,1,0,1,1
2575,36,Support,Onsite,125,66025,3,2.52,2,1,5,0
2576,23,HR,Remote,168,151246,16,6.97,4,0,2,0
2577,23,Sales,Remote,54,107605,30,4.86,1,0,4,0
2578,47,Sales,Hybrid,130,162053,9,8.64,1,1,1,0
2579,58,Support,Hybrid,178,73436,26,8.0,2,0,5,0
2580,53,Sales,Hybrid,41,179544,5,7.52,2,0,3,0
2581,48,Support,Hybrid,45,180408,5,7.31,3,1,4,0
2582,21,Finance,Remote,103,186659,14,6.04,2,0,5,0
2583,28,HR,Onsite,106,107192,3,1.55,1,1,3,0
2584,57,Engineering,Hybrid,137,150591,6,6.9,2,0,3,0
2585,52,HR,Hybrid,128,114511,25,5.2,2,1,1,1
2586,57,Support,Remote,86,39665,30,5.23,1,1,2,0
2587,24,Support,Remote,47,188169,1,4.41,4,0,4,0
2588,50,HR,Onsite,5,121277,27,9.36,3,0,5,0
2589,26,Marketing,Onsite,1,82474,12,3.25,3,1,3,0
2590,39,Support,Remote,44,186257,17,3.85,2,0,2,0
2591,52,Sales,Hybrid,150,105911,29,9.67,0,0,3,0
2592,29,Sales,Hybrid,38,122643,10,8.29,2,0,4,0
2593,32,Support,Hybrid,19,60484,12,1.13,4,2,4,0
2594,31,Support,Onsite,159,131165,23,9.15,1,0,1,1
2595,36,Marketing,Hybrid,115,55835,28,3.04,2,0,4,0
2596,21,Sales,Hybrid,87,126453,4,7.35,0,1,4,0
2597,41,Support,Remote,170,83790,34,5.98,2,0,4,0
2598,50,Support,Hybrid,123,39643,18,5.83,4,0,2,0
2599,33,Marketing,Remote,82,105846,12,7.46,2,0,5,0
2600,54,Marketing,Hybrid,154,180023,4,2.86,2,0,5,0
2601,24,HR,Onsite,141,176305,13,2.43,1,0,4,0
2602,48,Marketing,Hybrid,58,43200,21,6.87,2,0,5,0
2603,58,Engineering,Hybrid,146,82275,8,3.62,3,0,4,0
2604,51,Sales,Remote,67,119001,25,9.77,4,0,5,0
2605,47,HR,Remote,122,182363,4,5.06,6,0,5,0
2606,25,Engineering,Remote,87,72448,28,2.0,1,2,3,0
2607,45,Support,Hybrid,131,191652,21,7.17,0,0,2,0
2608,23,Support,Hybrid,55,121685,2,3.76,0,1,3,1
2609,53,HR,Onsite,89,182418,27,2.34,1,0,3,0
2610,24,Marketing,Hybrid,58,40619,13,4.81,0,0,5,0
2611,45,Support,Onsite,63,135454,13,9.68,3,0,1,1
2612,40,Finance,Remote,91,31766,10,4.7,2,0,1,0
2613,54,HR,Remote,52,33549,8,4.13,1,0,2,0
2614,46,Engineering,Remote,126,179765,5,5.0,1,0,4,0
2615,25,HR,Onsite,24,137938,0,1.11,1,0,5,0
2616,55,Sales,Hybrid,72,157673,24,2.2,0,1,2,0
2617,48,Marketing,Remote,9,78328,15,8.65,1,1,3,0
2618,49,Marketing,Hybrid,110,55301,14,9.8,3,0,5,0
2619,29,HR,Hybrid,165,74763,33,2.42,3,1,3,0
2620,58,Support,Remote,94,181837,16,5.82,1,1,2,0
2621,26,Support,Onsite,117,74787,2,9.7,4,0,1,1
2622,39,Finance,Hybrid,83,150675,2,2.41,3,0,2,1
2623,31,Finance,Remote,80,37425,16,2.68,0,1,5,0
2624,22,Marketing,Hybrid,152,42857,0,9.34,2,0,5,1
2625,29,Finance,Hybrid,149,122999,6,7.35,3,1,4,0
2626,41,Engineering,Hybrid,100,183516,25,2.37,4,1,1,1
2627,44,Finance,Hybrid,40,71457,18,4.54,2,1,5,0
2628,54,Engineering,Hybrid,103,161776,29,1.51,3,0,1,1
2629,42,Finance,Onsite,62,35452,13,4.89,0,1,5,0
2630,23,Marketing,Onsite,69,141153,12,8.0,2,0,1,0
2631,32,Marketing,Remote,142,68862,19,5.99,1,1,2,1
2632,48,Engineering,Onsite,109,48300,25,6.83,3,2,1,1
2633,50,HR,Onsite,170,170638,26,3.94,1,1,3,0
2634,46,Marketing,Onsite,178,168573,24,2.45,4,1,2,1
2635,41,HR,Hybrid,4,31845,8,1.12,1,1,5,0
2636,48,Support,Hybrid,72,149342,11,8.39,3,2,5,1
2637,46,Engineering,Remote,17,69181,9,6.73,5,0,4,0
2638,53,Marketing,Remote,114,64404,5,3.06,1,1,3,0
2639,41,Sales,Remote,85,52564,33,4.77,1,0,4,1
2640,55,Support,Hybrid,57,127898,18,8.21,0,0,2,1
2641,54,HR,Onsite,107,48227,5,5.85,0,0,4,0
2642,38,Marketing,Onsite,48,125259,1,3.7,0,0,2,1
2643,31,Engineering,Hybrid,172,154451,14,3.4,2,0,4,0
2644,43,Finance,Remote,173,47215,16,2.96,1,0,1,0
2645,42,Sales,Remote,117,160577,15,8.41,1,0,2,1
2646,37,HR,Remote,161,101074,27,6.24,1,0,2,0
2647,25,Support,Hybrid,31,182771,20,7.38,1,0,1,0
2648,31,Engineering,Remote,112,138621,7,8.74,6,0,1,0
2649,50,Sales,Remote,47,173526,9,9.88,2,0,3,0
2650,35,Engineering,Hybrid,134,136759,9,3.25,3,0,1,0
2651,47,Marketing,Onsite,108,158471,9,2.63,3,1,4,0
2652,55,Finance,Hybrid,72,51711,8,5.16,3,0,1,0
2653,53,Support,Hybrid,71,176131,27,1.32,4,0,1,1
2654,40,Engineering,Hybrid,162,78398,23,8.13,1,1,2,0
2655,36,HR,Hybrid,108,31286,18,8.95,4,1,2,0
2656,54,Marketing,Onsite,53,195369,32,7.17,2,0,1,1
2657,22,Marketing,Remote,142,138304,3,3.41,2,1,3,0
2658,55,Support,Hybrid,16,134959,2,2.11,3,4,2,0
2659,48,Marketing,Onsite,171,187557,11,4.44,0,0,4,0
2660,59,HR,Remote,116,89967,17,8.5,0,0,4,0
2661,26,Engineering,Remote,73,127803,22,4.13,4,1,1,0
2662,29,Support,Remote,74,159745,19,1.31,2,0,1,1
2663,40,Marketing,Hybrid,81,84583,5,3.47,6,1,3,0
2664,21,Marketing,Hybrid,12,154077,33,9.91,1,1,1,1
2665,28,HR,Remote,128,141359,1,7.09,0,0,5,0
2666,43,Finance,Remote,70,57086,29,9.11,3,1,5,0
2667,23,Finance,Remote,147,177556,8,7.97,2,1,1,1
2668,24,Marketing,Remote,41,134132,26,5.86,5,0,5,1
2669,45,Engineering,Remote,157,89263,33,2.34,7,0,4,1
2670,58,Support,Remote,59,179747,23,4.14,2,1,1,0
2671,35,Marketing,Onsite,89,150155,16,6.25,1,0,4,0
2672,41,Sales,Remote,24,90664,28,8.84,3,0,4,0
2673,55,Support,Hybrid,144,185752,35,3.42,3,0,5,0
2674,34,Finance,Hybrid,80,178149,11,2.09,4,0,3,0
2675,56,Marketing,Hybrid,134,150474,30,6.03,2,0,4,0
2676,32,HR,Remote,165,199246,8,2.59,1,1,5,0
2677,37,Sales,Hybrid,132,106968,18,6.49,4,0,3,0
2678,59,Marketing,Onsite,92,164563,16,3.37,4,1,5,1
2679,29,Engineering,Remote,166,164464,1,3.08,2,1,5,0
2680,55,Sales,Hybrid,169,97804,4,4.59,2,1,1,0
2681,33,Marketing,Onsite,92,68400,15,6.34,5,0,2,0
2682,35,Engineering,Onsite,81,197623,16,5.91,4,1,3,0
2683,38,Sales,Hybrid,142,58088,26,3.2,3,1,5,0
2684,53,Engineering,Onsite,71,186537,6,9.02,1,0,4,0
2685,26,Engineering,Hybrid,179,117893,7,1.99,5,1,4,0
2686,47,Sales,Onsite,65,35969,7,1.36,2,0,2,0
2687,43,Sales,Remote,52,38981,22,6.42,0,2,3,0
2688,47,Engineering,Remote,30,182104,31,2.11,2,2,1,0
2689,54,Finance,Remote,99,84091,17,5.54,3,1,3,0
2690,58,Sales,Remote,158,137154,11,9.57,4,1,4,0
2691,34,Marketing,Remote,98,54408,14,7.29,3,2,4,0
2692,56,Support,Hybrid,42,185313,27,6.56,1,1,1,0
2693,28,HR,Remote,139,77940,30,6.17,0,1,1,0
2694,55,Engineering,Remote,27,33657,8,2.62,1,1,4,0
2695,39,Engineering,Remote,152,51230,7,4.89,2,1,5,0
2696,50,HR,Remote,167,179752,18,4.08,1,0,5,0
2697,34,Finance,Onsite,72,114731,7,9.58,1,0,1,0
2698,40,HR,Remote,18,197022,33,3.18,2,0,5,0
2699,45,Sales,Remote,77,168939,3,5.24,2,1,1,0
2700,44,HR,Hybrid,45,34329,30,9.44,3,3,3,0
2701,34,Engineering,Onsite,115,65865,2,8.1,3,0,3,0
2702,46,HR,Hybrid,87,67869,34,9.68,6,0,3,0
2703,58,Support,Remote,140,150185,18,6.47,1,0,1,1
2704,43,Marketing,Hybrid,177,113984,28,4.0,0,1,1,1
2705,42,Sales,Hybrid,159,155172,9,8.44,0,1,5,0
2706,39,HR,Remote,92,131069,11,3.62,2,0,5,0
2707,23,Engineering,Onsite,22,119711,29,2.48,3,0,5,0
2708,39,Marketing,Onsite,172,96252,29,7.36,4,1,2,0
2709,29,Sales,Hybrid,92,109386,17,6.75,3,0,1,1
2710,48,Engineering,Remote,77,148728,23,8.91,3,2,3,1
2711,40,Finance,Hybrid,25,162783,31,9.66,3,0,3,0
2712,27,Support,Hybrid,108,55801,8,8.71,3,0,2,0
2713,34,Finance,Hybrid,179,120709,23,1.54,1,1,2,1
2714,29,Support,Remote,135,83270,25,6.98,4,1,3,0
2715,39,HR,Remote,109,85535,2,8.06,1,0,1,1
2716,34,Sales,Onsite,134,46220,22,9.84,0,0,3,0
2717,58,HR,Remote,24,43392,10,4.37,6,1,3,0
2718,56,Support,Hybrid,19,163318,9,2.53,1,1,2,0
2719,37,Support,Hybrid,83,50010,35,8.68,4,0,2,0
2720,50,Support,Onsite,115,156951,12,3.86,3,0,5,0
2721,29,Marketing,Remote,9,98358,28,6.38,5,0,2,1
2722,53,Engineering,Hybrid,112,178306,12,4.51,3,1,3,0
2723,45,Sales,Onsite,164,126190,25,4.62,6,0,5,1
2724,34,HR,Onsite,102,145795,19,7.59,4,0,3,1
2725,31,HR,Hybrid,168,152790,4,4.25,3,1,1,1
2726,55,Finance,Hybrid,152,155223,19,7.24,1,0,1,0
2727,34,Support,Remote,48,105205,13,1.13,1,1,2,0
2728,50,Support,Onsite,69,182856,13,3.92,4,1,5,0
2729,24,Support,Hybrid,170,190744,7,3.87,2,0,4,0
2730,24,HR,Onsite,119,31082,12,7.74,2,1,1,1
2731,48,Finance,Remote,45,172220,23,3.83,3,0,1,0
2732,28,Engineering,Hybrid,125,188566,14,6.7,2,0,1,0
2733,22,Marketing,Remote,14,105093,0,7.2,1,0,1,0
2734,42,Sales,Onsite,157,81952,21,6.93,2,1,2,1
2735,36,Engineering,Remote,134,66719,33,6.43,3,1,5,0
2736,49,HR,Remote,135,78737,2,4.72,3,0,1,0
2737,50,Marketing,Onsite,37,137271,25,4.36,2,0,2,0
2738,32,Marketing,Remote,53,175111,13,6.08,1,0,5,0
2739,55,Marketing,Onsite,18,97839,7,1.57,2,1,5,0
2740,31,Support,Hybrid,38,77931,15,8.88,3,0,4,0
2741,41,Sales,Onsite,129,69925,20,8.43,3,1,3,1
2742,41,HR,Onsite,44,117745,9,4.12,3,0,1,0
2743,25,HR,Hybrid,47,156298,24,6.1,4,0,2,1
2744,40,Marketing,Onsite,35,123709,21,9.39,2,2,5,0
2745,57,HR,Hybrid,60,72287,3,3.44,3,1,4,0
2746,23,Sales,Hybrid,90,194084,3,7.68,0,1,3,1
2747,53,Sales,Onsite,52,137252,29,1.74,2,0,5,0
2748,29,Finance,Remote,8,139323,1,5.71,2,0,5,0
2749,29,Finance,Remote,107,42803,28,8.96,3,2,1,1
2750,24,Engineering,Hybrid,169,148819,35,5.97,1,0,3,1
2751,55,Sales,Remote,131,123361,20,6.55,1,0,3,1
2752,37,Sales,Remote,142,43698,20,9.17,1,1,2,0
2753,54,Sales,Onsite,96,195632,20,7.44,4,1,4,1
2754,44,Finance,Hybrid,26,45376,3,7.26,2,0,2,0
2755,52,Marketing,Hybrid,111,43117,0,6.28,2,1,4,0
2756,21,Marketing,Onsite,123,199028,25,6.7,3,0,2,1
2757,28,HR,Remote,168,78786,1,8.23,0,1,4,0
2758,43,Marketing,Hybrid,51,143005,8,9.81,3,1,1,0
2759,32,Support,Remote,123,96480,17,8.16,2,0,4,0
2760,32,Finance,Hybrid,5,192767,10,7.37,1,1,2,1
2761,35,Sales,Hybrid,77,162583,24,2.22,3,1,3,1
2762,39,Marketing,Hybrid,160,83233,25,8.35,2,0,5,0
2763,46,Finance,Hybrid,1,141022,35,7.62,2,2,4,1
2764,49,Marketing,Remote,11,183574,34,7.93,1,0,4,0
2765,42,Engineering,Remote,8,122529,2,3.08,1,0,3,0
2766,41,Sales,Remote,153,130919,34,9.13,1,0,1,1
2767,58,Engineering,Remote,168,113533,21,1.88,2,0,2,1
2768,40,Sales,Onsite,32,193021,7,3.28,1,0,1,1
2769,49,Finance,Hybrid,28,99407,14,6.97,4,1,4,0
2770,24,HR,Hybrid,131,103809,6,7.06,3,1,4,0
2771,27,Marketing,Hybrid,128,47229,18,3.82,0,1,1,1
2772,48,Marketing,Onsite,62,188457,16,7.31,3,1,2,0
2773,48,Support,Remote,27,72176,0,4.49,1,1,4,0
2774,24,Engineering,Hybrid,45,124825,28,1.0,2,0,4,0
2775,42,Marketing,Remote,105,164332,12,2.46,1,1,1,0
2776,32,Finance,Remote,92,127555,28,8.94,4,1,5,0
2777,23,HR,Onsite,25,33145,5,3.0,0,0,3,0
2778,42,Finance,Onsite,44,127289,4,2.02,2,0,4,0
2779,22,Engineering,Remote,174,168874,33,7.14,1,0,2,1
2780,44,Support,Hybrid,142,32263,10,4.97,1,0,5,0
2781,54,Marketing,Hybrid,136,187985,8,8.17,1,1,1,1
2782,47,Finance,Onsite,176,87788,8,8.75,0,0,1,0
2783,21,Sales,Onsite,142,169227,7,8.61,3,1,2,0
2784,28,HR,Onsite,80,161994,2,3.82,1,0,5,0
2785,43,Finance,Onsite,82,181744,12,5.55,2,1,2,1
2786,58,HR,Onsite,135,199598,18,6.85,2,0,4,0
2787,26,Marketing,Onsite,88,75344,33,3.9,2,1,5,0
2788,42,Sales,Onsite,177,152819,31,1.37,1,0,3,0
2789,45,Support,Hybrid,127,180086,15,5.46,1,0,3,0
2790,38,Support,Onsite,55,103352,35,1.12,3,0,2,0
2791,37,Sales,Onsite,141,70324,17,9.56,2,0,3,0
2792,32,HR,Hybrid,56,124075,13,8.17,4,1,2,0
2793,26,Marketing,Hybrid,15,199770,29,2.73,3,0,4,1
2794,46,Finance,Remote,58,107169,1,3.59,0,0,4,0
2795,47,Sales,Onsite,163,53384,12,9.85,1,0,2,0
2796,28,Engineering,Onsite,88,33512,26,4.36,3,1,4,0
2797,39,HR,Onsite,97,167138,16,8.05,2,0,3,0
2798,21,Support,Onsite,144,192572,30,5.02,1,1,4,1
2799,49,Sales,Remote,8,153775,14,8.78,5,0,3,0
2800,55,Support,Hybrid,173,108743,19,7.33,1,1,3,0
2801,34,HR,Hybrid,40,115642,4,1.21,4,3,1,1
2802,55,Support,Onsite,14,159587,6,3.65,3,0,4,0
2803,40,Sales,Onsite,53,109858,17,6.02,3,4,4,0
2804,33,HR,Onsite,127,84800,10,9.34,2,0,2,0
2805,58,Engineering,Remote,155,130364,31,1.92,4,0,2,0
2806,28,Sales,Remote,175,32387,26,6.41,5,0,5,0
2807,40,Finance,Hybrid,80,162871,25,3.72,0,0,3,0
2808,53,Marketing,Onsite,115,149095,27,9.0,1,0,1,1
2809,46,Sales,Onsite,134,65548,1,7.89,1,0,3,0
2810,59,HR,Onsite,55,194967,19,4.33,3,0,4,1
2811,41,Marketing,Onsite,44,120450,3,2.5,1,1,5,0
2812,29,Sales,Remote,18,135669,12,1.1,3,0,3,0
2813,44,Engineering,Hybrid,16,110171,23,6.59,1,1,5,0
2814,57,Engineering,Hybrid,12,75414,28,4.66,3,0,3,1
2815,37,Finance,Remote,148,103071,35,3.83,3,0,4,0
2816,44,Support,Onsite,45,142808,1,9.87,2,0,4,0
2817,41,Marketing,Hybrid,93,108591,17,5.2,1,0,3,0
2818,59,HR,Hybrid,22,34297,7,7.75,0,0,1,0
2819,59,HR,Remote,97,139513,14,2.6,1,1,4,0
2820,33,Support,Onsite,47,158668,16,1.12,1,1,2,0
2821,31,Engineering,Hybrid,29,116479,22,4.76,5,0,1,1
2822,39,Engineering,Onsite,45,128752,1,6.99,2,0,3,0
2823,31,Sales,Hybrid,77,166080,5,5.56,1,0,1,1
2824,33,Finance,Remote,9,145481,28,9.01,2,2,2,1
2825,21,Marketing,Onsite,24,177892,26,4.91,4,2,4,0
2826,39,Finance,Remote,15,183325,33,3.8,4,0,4,0
2827,32,Finance,Hybrid,164,190274,17,9.24,0,0,4,0
2828,28,Sales,Remote,13,190308,9,4.66,0,0,2,0
2829,28,Finance,Remote,91,97156,16,3.43,2,0,1,0
2830,32,Support,Remote,172,90263,12,1.88,2,0,3,0
2831,53,Sales,Hybrid,101,148996,26,8.14,2,1,3,1
2832,46,Support,Onsite,71,129252,1,8.43,0,0,1,0
2833,59,Sales,Remote,122,148632,33,1.3,2,2,4,1
2834,48,Finance,Onsite,76,104855,30,4.23,2,0,3,0
2835,25,Support,Hybrid,164,46575,22,7.75,2,1,4,0
2836,28,Support,Onsite,116,42204,6,9.52,1,1,5,0
2837,45,Support,Remote,61,41952,32,4.4,1,1,5,0
2838,47,Sales,Remote,168,113323,11,8.85,3,1,3,1
2839,43,HR,Remote,126,194944,11,4.54,1,0,1,0
2840,50,Finance,Remote,155,190448,18,2.62,3,0,1,0
2841,43,Support,Remote,1,172712,8,1.03,2,0,1,0
2842,40,Marketing,Remote,162,56437,9,3.97,3,0,4,1
2843,38,HR,Hybrid,68,157129,16,4.41,1,0,5,0
2844,38,Marketing,Hybrid,88,117681,9,9.51,1,0,4,0
2845,22,Finance,Hybrid,21,37903,11,2.85,2,0,2,0
2846,24,Finance,Onsite,161,56863,14,4.44,1,1,2,0
2847,50,Support,Onsite,135,73381,30,1.23,1,1,3,0
2848,53,Support,Hybrid,3,58548,14,7.87,3,0,2,1
2849,56,Sales,Onsite,51,41467,27,9.24,2,0,1,1
2850,38,HR,Onsite,79,87954,3,3.14,2,1,3,0
2851,57,HR,Remote,95,53901,35,4.86,1,0,5,0
2852,39,Support,Remote,123,53301,0,2.1,5,0,5,0
2853,48,Finance,Onsite,6,154686,33,5.11,1,0,2,0
2854,40,Support,Onsite,157,115180,16,2.2,1,0,2,1
2855,53,Finance,Hybrid,17,99903,32,5.71,7,3,5,0
2856,32,Finance,Onsite,117,133955,20,7.61,0,2,2,0
2857,35,Support,Remote,60,177276,25,5.98,5,0,2,1
2858,59,Engineering,Onsite,150,49755,35,3.21,0,0,4,0
2859,22,HR,Hybrid,152,89817,4,4.18,1,1,5,1
2860,49,Marketing,Remote,125,32093,32,6.75,3,1,5,0
2861,30,Finance,Remote,81,126319,0,6.31,1,1,2,0
2862,22,Finance,Remote,85,52940,5,2.23,2,0,1,0
2863,31,Engineering,Remote,51,198394,1,8.6,3,0,4,0
2864,33,Marketing,Onsite,178,158714,4,5.28,1,1,1,0
2865,30,Sales,Hybrid,139,121544,25,2.46,2,0,2,0
2866,34,Engineering,Onsite,71,114437,12,2.11,1,0,5,0
2867,38,Marketing,Onsite,170,122969,11,9.69,4,0,1,0
2868,29,Engineering,Remote,39,137001,4,3.53,4,0,3,1
2869,59,Finance,Hybrid,69,117725,1,9.18,2,1,1,0
2870,48,HR,Remote,48,145784,3,4.7,1,0,5,0
2871,23,Engineering,Onsite,125,140675,26,4.47,2,1,2,0
2872,40,Sales,Onsite,57,124266,9,7.31,1,0,1,0
2873,26,Support,Remote,21,39236,12,1.09,2,0,2,0
2874,47,Marketing,Onsite,82,102597,1,4.04,0,0,4,0
2875,22,Engineering,Onsite,99,164974,25,3.72,5,0,3,1
2876,49,Engineering,Remote,148,129656,14,8.81,0,0,5,0
2877,58,Sales,Onsite,15,64364,9,5.76,5,0,5,0
2878,23,HR,Hybrid,69,137071,21,4.28,1,3,2,0
2879,36,Engineering,Remote,179,124410,24,3.39,1,0,3,0
2880,50,Engineering,Hybrid,76,181168,14,6.31,2,0,5,0
2881,22,HR,Onsite,62,173092,12,2.37,4,1,1,1
2882,37,Sales,Onsite,119,88473,7,3.22,0,0,5,1
2883,32,Marketing,Remote,37,74153,20,3.64,1,0,1,0
2884,55,Marketing,Onsite,134,68502,20,6.47,1,0,5,0
2885,21,Engineering,Remote,26,45675,21,4.36,2,0,1,0
2886,35,HR,Remote,8,185437,32,5.55,2,0,4,0
2887,46,Engineering,Remote,4,148384,26,6.85,4,1,2,0
2888,57,Support,Remote,21,108229,21,9.61,0,0,4,1
2889,41,Marketing,Remote,159,119049,29,7.88,1,1,1,1
2890,51,Finance,Hybrid,149,119157,8,4.65,3,0,2,0
2891,45,Support,Remote,25,135711,34,7.73,1,0,3,1
2892,43,Engineering,Hybrid,143,140090,17,9.55,2,0,1,0
2893,44,Sales,Onsite,163,123321,4,5.49,2,1,5,0
2894,58,Marketing,Remote,177,56465,26,4.69,1,0,5,0
2895,48,Finance,Onsite,43,62286,5,1.7,3,0,3,0
2896,41,Support,Remote,169,84795,31,9.03,1,1,4,0
2897,38,Marketing,Hybrid,37,138139,7,3.22,1,1,1,1
2898,56,HR,Hybrid,42,133845,20,1.58,1,0,5,0
2899,55,Sales,Hybrid,175,79986,17,5.83,1,0,2,0
2900,29,Support,Onsite,92,105396,13,8.61,4,0,3,0
2901,58,HR,Remote,61,85178,14,4.66,1,0,4,0
2902,50,Engineering,Onsite,142,40745,25,8.05,3,0,4,0
2903,54,HR,Hybrid,68,109637,31,8.53,3,0,2,0
2904,52,Support,Onsite,53,166100,27,5.09,1,0,2,0
2905,23,Support,Hybrid,84,78566,31,6.32,3,2,3,0
2906,23,Engineering,Hybrid,34,73722,12,5.81,1,0,2,0
2907,48,HR,Hybrid,76,116623,14,9.45,4,1,5,0
2908,35,HR,Remote,97,141074,17,7.53,1,0,4,0
2909,43,Engineering,Remote,152,104974,5,9.33,1,0,2,0
2910,31,HR,Hybrid,148,114084,10,2.98,1,0,1,1
2911,52,Marketing,Onsite,30,185839,31,3.79,1,0,2,1
2912,56,Engineering,Onsite,88,147353,19,1.64,4,1,4,0
2913,53,Sales,Remote,7,134417,32,5.5,4,0,5,0
2914,44,Support,Hybrid,36,98099,7,8.87,2,0,2,0
2915,59,Sales,Onsite,38,169570,34,3.94,3,2,5,1
2916,54,Marketing,Hybrid,52,55107,4,2.15,0,0,1,1
2917,48,Marketing,Onsite,143,189865,34,1.62,2,1,4,0
2918,57,Finance,Remote,174,163768,13,5.03,1,2,3,1
2919,27,Finance,Hybrid,151,83839,20,2.48,6,1,4,0
2920,24,Finance,Hybrid,140,119241,23,4.11,1,0,3,0
2921,57,Engineering,Onsite,172,53397,16,8.38,2,1,3,0
2922,21,HR,Onsite,143,37704,17,4.46,0,1,4,0
2923,21,Marketing,Onsite,93,46442,33,6.49,1,1,3,0
2924,40,Sales,Hybrid,107,159576,11,5.52,1,1,5,0
2925,39,Sales,Remote,126,39765,15,7.47,1,0,1,1
2926,49,Sales,Remote,49,145828,3,2.41,3,1,2,1
2927,30,Sales,Onsite,21,40002,24,9.28,2,0,3,0
2928,38,Finance,Remote,15,41390,33,6.79,3,0,3,0
2929,48,Sales,Onsite,14,36641,27,3.44,1,2,4,0
2930,55,HR,Remote,42,194781,10,2.11,0,1,5,0
2931,51,Finance,Hybrid,15,141119,12,2.35,0,1,2,0
2932,47,Sales,Onsite,63,45624,30,8.04,1,0,3,0
2933,31,Engineering,Remote,27,39966,24,6.29,0,0,5,0
2934,58,Support,Hybrid,93,195261,9,4.43,0,0,2,0
2935,25,Support,Remote,105,101301,23,4.0,1,0,4,0
2936,28,Support,Hybrid,53,145123,0,8.7,4,2,3,0
2937,54,Finance,Hybrid,52,178295,24,8.87,3,0,4,0
2938,32,Sales,Remote,63,108183,27,6.23,4,0,4,0
2939,58,Marketing,Remote,57,34959,35,5.72,2,1,3,0
2940,21,Marketing,Hybrid,120,188329,17,8.35,3,0,5,0
2941,51,Marketing,Hybrid,52,80802,5,7.74,1,0,5,0
2942,24,Finance,Hybrid,107,154125,1,4.6,1,0,4,0
2943,25,HR,Onsite,43,153795,2,1.74,2,0,4,0
2944,50,Engineering,Hybrid,135,57215,7,7.92,2,1,1,0
2945,44,Engineering,Onsite,117,85046,30,2.52,2,1,2,0
2946,23,Support,Hybrid,170,124593,18,1.15,4,0,4,1
2947,31,Support,Onsite,4,195166,5,8.59,4,0,4,0
2948,24,Marketing,Hybrid,133,199741,13,6.2,4,0,2,1
2949,46,Marketing,Hybrid,80,197198,2,9.02,0,0,3,0
2950,47,Support,Hybrid,41,109036,0,5.36,2,2,5,0
2951,47,Sales,Remote,132,139864,29,9.34,2,0,3,1
2952,26,HR,Remote,2,150333,18,4.19,3,1,2,0
2953,35,HR,Hybrid,149,46772,18,7.52,2,1,2,0
2954,50,HR,Onsite,43,81943,8,3.71,3,0,1,0
2955,57,HR,Onsite,82,98868,6,1.01,4,0,1,1
2956,57,Support,Hybrid,108,79855,6,4.42,2,1,5,0
2957,57,Engineering,Remote,137,183290,8,7.64,1,0,4,0
2958,55,Support,Onsite,156,131124,3,2.35,1,0,2,1
2959,43,HR,Remote,26,87205,24,5.54,1,0,1,0
2960,26,Support,Onsite,82,166031,11,2.91,2,1,3,0
2961,24,HR,Hybrid,83,55874,5,1.67,4,0,1,0
2962,38,Finance,Remote,131,161007,17,6.56,3,1,3,0
2963,29,Marketing,Onsite,73,31301,20,9.57,3,0,1,1
2964,49,Engineering,Hybrid,100,88017,14,3.8,3,0,3,0
2965,33,Finance,Hybrid,49,73319,2,6.23,5,1,1,0
2966,37,Sales,Hybrid,145,52455,1,9.58,1,2,1,0
2967,52,Support,Remote,63,165184,3,6.85,1,0,5,0
2968,42,Sales,Remote,55,87033,31,7.06,3,1,4,1
2969,24,Support,Hybrid,151,193217,1,2.61,4,2,2,1
2970,25,Marketing,Remote,34,136924,28,5.43,2,0,4,0
2971,57,Finance,Onsite,105,62735,1,4.3,1,1,5,0
2972,33,Marketing,Hybrid,105,102781,33,5.24,6,0,3,1
2973,54,HR,Hybrid,69,156031,26,8.21,1,1,4,0
2974,42,Marketing,Remote,15,158305,17,5.15,3,0,2,0
2975,43,Marketing,Hybrid,175,138049,35,1.57,2,1,2,0
2976,23,HR,Onsite,3,182783,18,9.15,1,1,3,0
2977,54,Support,Remote,156,35630,26,5.9,2,0,2,1
2978,52,HR,Remote,3,95488,19,9.32,2,0,5,0
