employee_id,department,current_level,tenure_in_role_months,avg_performance_rating_last_4q,goals_completed_pct,peer_review_score,training_hours_last_year,cross_team_projects,manager_recommendation,PromotionReady
2554,Support,Mid,48,2.24,4.3,7.52,9,1,1,1
2555,Support,Mid,29,4.25,89.4,5.16,70,0,1,1
2556,Engineering,Mid,56,2.38,31.7,6.76,32,1,1,0
2557,Finance,Senior,9,3.62,46.1,4.59,10,2,1,0
2558,Sales,Junior,5,3.35,56.7,3.93,50,3,1,0
2559,Sales,Senior,8,3.86,99.4,9.42,44,0,0,1
2560,Support,Junior,29,4.79,52.9,5.05,77,5,0,1
2561,HR,Mid,25,3.89,78.3,3.74,38,0,0,0
2562,Support,Mid,28,1.74,87.2,1.48,41,2,0,0
2563,HR,Junior,13,4.16,96.7,2.52,44,1,1,1
2564,Engineering,Junior,11,3.57,23.6,6.94,5,0,0,0
2565,Sales,Senior,33,1.97,82.1,4.82,74,0,1,1
2566,Marketing,Senior,51,3.52,73.2,5.79,10,0,1,1
2567,Engineering,Mid,7,2.08,74.3,6.17,30,0,1,1
2568,HR,Senior,46,4.34,82.3,1.96,2,1,1,0
2569,Support,Mid,28,2.42,36.8,6.23,62,1,0,0
2570,Marketing,Junior,3,4.98,50.6,2.32,37,2,1,1
2571,Marketing,Junior,31,2.74,82.0,7.56,32,1,0,0
2572,Finance,Mid,32,3.56,0.3,5.6,38,1,0,0
2573,Finance,Mid,22,3.79,45.9,8.28,43,0,1,1
2574,Sales,Junior,42,3.02,6.8,2.32,36,0,0,0
2575,Marketing,Senior,43,3.05,50.9,5.01,43,2,0,0
2576,Finance,Senior,4,3.92,58.9,2.68,66,2,1,1
2577,Engineering,Mid,46,4.11,52.8,6.46,77,0,1,1
2578,Finance,Junior,19,4.04,73.8,1.64,45,0,0,0
2579,Support,Junior,52,1.75,42.7,4.66,30,2,0,0
2580,Finance,Senior,46,4.29,14.6,5.63,14,0,0,0
2581,Sales,Junior,17,3.45,56.1,9.98,63,0,1,1
2582,Engineering,Senior,24,2.25,90.6,4.43,79,1,0,0
2583,Support,Junior,12,2.54,71.2,5.71,3,0,1,1
2584,Marketing,Junior,54,4.67,46.8,2.37,24,1,0,0
2585,Finance,Junior,30,1.2,71.6,2.82,20,2,1,0
2586,Engineering,Senior,47,3.3,5.4,3.31,13,2,0,0
2587,Sales,Senior,13,1.99,39.8,9.41,19,0,0,0
2588,HR,Junior,23,2.08,35.2,9.61,2,0,0,0
2589,Marketing,Junior,17,2.4,0.5,7.55,0,0,0,0
2590,HR,Junior,46,4.09,53.0,9.46,50,1,1,1
2591,Sales,Junior,33,2.08,51.7,8.83,73,1,1,1
2592,Sales,Senior,27,4.37,26.1,8.97,49,0,1,1
2593,HR,Senior,30,4.51,7.8,1.35,46,0,1,0
2594,Support,Senior,15,2.2,96.3,4.78,58,0,1,0
2595,Support,Mid,11,3.68,60.3,4.61,44,1,0,1
2596,Marketing,Senior,58,2.64,49.0,8.81,10,1,0,0
2597,Marketing,Mid,36,4.33,51.3,5.1,38,2,0,1
2598,Marketing,Junior,50,1.58,54.7,9.66,34,0,0,0
2599,Engineering,Senior,34,5.0,60.8,3.71,37,0,0,1
2600,Engineering,Senior,22,2.53,42.9,5.96,27,0,1,0
2601,Engineering,Junior,22,4.72,27.5,6.67,29,0,0,1
2602,Support,Senior,42,4.76,78.6,6.01,8,2,0,1
2603,Support,Senior,21,2.11,85.7,3.96,64,1,0,0
2604,Marketing,Mid,47,4.81,72.4,1.14,25,2,1,1
2605,HR,Senior,9,1.65,7.0,5.49,76,0,0,0
2606,HR,Mid,14,2.41,99.8,9.83,72,1,0,1
2607,Support,Mid,49,3.09,35.3,1.56,64,0,0,0
2608,Finance,Mid,13,2.57,82.5,8.49,43,1,1,0
2609,Engineering,Senior,59,2.3,73.5,4.87,42,0,1,1
2610,Finance,Junior,34,4.64,69.4,9.06,48,0,0,1
2611,Support,Senior,15,3.07,43.8,5.56,52,1,1,1
2612,Support,Junior,13,1.34,55.0,9.07,72,1,1,1
2613,Engineering,Junior,22,3.66,56.9,6.66,56,2,1,1
2614,Finance,Junior,53,4.79,47.7,3.22,49,0,1,0
2615,Marketing,Mid,40,4.2,69.8,1.31,14,2,0,1
2616,Sales,Junior,12,1.79,47.7,7.03,2,1,1,0
2617,Finance,Junior,26,2.27,34.1,5.89,43,3,0,0
2618,HR,Senior,32,1.89,65.4,9.63,32,1,0,0
2619,Finance,Mid,36,1.88,67.4,2.09,28,2,0,0
2620,Engineering,Junior,20,1.22,17.0,3.0,19,0,1,0
2621,Marketing,Mid,49,3.95,20.5,3.56,54,1,1,0
2622,Engineering,Mid,4,4.33,26.5,6.69,61,1,1,1
2623,Sales,Mid,55,4.73,72.2,5.39,32,2,0,1
2624,Marketing,Junior,46,3.05,83.3,3.03,64,2,0,0
2625,HR,Mid,2,3.77,42.1,1.51,42,0,0,0
2626,Sales,Mid,12,2.02,8.5,3.2,63,0,1,0
2627,Support,Mid,22,1.45,81.6,6.38,53,1,0,0
2628,Support,Mid,27,2.3,67.3,7.86,44,3,0,0
2629,Support,Mid,27,3.9,74.2,7.82,42,1,1,1
2630,Marketing,Senior,2,1.75,99.5,2.53,25,0,1,0
2631,Engineering,Mid,26,2.1,79.0,3.15,5,0,0,0
2632,Support,Mid,54,1.51,58.0,3.82,19,0,0,0
2633,Sales,Senior,23,1.23,65.0,4.83,55,1,1,0
2634,Sales,Senior,15,3.93,11.5,2.83,2,2,1,1
2635,HR,Mid,39,3.93,13.1,9.05,61,1,1,1
2636,Engineering,Senior,12,1.37,67.1,6.76,79,0,1,0
2637,Marketing,Senior,55,1.93,41.5,7.51,45,2,1,1
2638,Engineering,Junior,19,2.75,69.4,2.25,17,0,0,0
2639,Finance,Senior,25,1.0,94.4,2.4,30,0,1,0
2640,Support,Mid,17,4.58,6.1,5.79,48,1,0,1
2641,Finance,Junior,25,2.98,14.6,6.27,44,1,1,0
2642,Marketing,Mid,33,3.92,91.8,7.95,34,0,1,1
2643,Engineering,Mid,41,3.88,80.7,2.03,38,0,0,0
2644,Sales,Senior,21,3.04,49.9,4.46,65,0,0,1
2645,Sales,Senior,43,2.18,51.6,7.31,3,3,0,0
2646,HR,Junior,47,3.16,27.5,8.86,3,0,0,0
2647,Engineering,Junior,2,4.17,0.2,6.33,44,4,0,0
2648,Sales,Senior,26,3.54,71.8,2.93,42,4,1,0
2649,HR,Senior,32,3.51,14.4,1.84,73,1,1,0
2650,Support,Mid,28,2.8,89.0,7.03,9,1,1,0
2651,Finance,Junior,44,2.67,23.1,4.54,30,1,0,1
2652,Support,Senior,9,1.46,52.6,4.29,70,3,0,0
2653,Finance,Junior,46,4.9,86.1,4.77,48,2,0,1
2654,Marketing,Mid,50,2.87,17.1,4.4,57,2,0,0
2655,Marketing,Mid,10,1.82,54.3,8.16,19,0,0,0
2656,Sales,Mid,18,4.34,25.0,1.5,22,1,1,0
2657,HR,Junior,29,4.69,74.6,7.54,30,1,0,0
2658,Support,Mid,50,3.67,8.7,3.03,47,1,1,0
2659,Marketing,Junior,9,2.45,97.2,9.1,45,2,0,1
2660,Support,Mid,25,3.15,41.1,2.09,8,1,0,0
2661,Sales,Senior,8,2.82,66.9,9.54,13,1,0,0
2662,HR,Mid,13,2.92,39.2,8.35,22,1,0,0
2663,Finance,Senior,40,3.01,98.7,2.66,69,1,1,1
2664,HR,Junior,35,3.56,73.3,1.53,42,0,0,0
2665,Engineering,Senior,58,4.38,86.9,9.91,1,0,0,0
2666,Marketing,Senior,45,3.75,75.9,9.88,5,2,0,1
2667,Marketing,Junior,49,3.68,86.5,2.65,79,0,0,0
2668,Support,Senior,34,3.58,31.8,6.1,53,4,0,1
2669,Sales,Senior,15,4.19,8.6,4.86,62,3,0,1
2670,Sales,Mid,17,2.45,3.4,3.15,41,2,0,0
2671,Sales,Senior,31,4.72,70.2,6.51,31,1,1,1
2672,Engineering,Junior,16,4.25,10.6,9.06,22,0,0,1
2673,HR,Senior,41,1.12,54.7,7.71,40,1,0,0
2674,Support,Senior,53,2.59,46.5,3.08,63,0,1,0
2675,Support,Junior,35,3.47,0.3,6.15,29,1,1,1
2676,Marketing,Mid,43,4.91,61.5,2.27,48,3,0,0
2677,Engineering,Mid,4,4.77,58.9,2.55,0,1,0,0
2678,Engineering,Junior,23,3.8,44.1,9.44,24,1,1,0
2679,Sales,Senior,26,1.23,67.2,1.91,17,0,1,0
2680,HR,Senior,20,2.66,11.2,1.01,18,0,1,0
2681,Engineering,Junior,32,2.6,77.5,2.76,51,2,0,0
2682,HR,Mid,35,1.74,72.7,3.98,11,1,0,0
2683,Support,Mid,21,2.2,89.7,4.88,28,2,0,0
2684,Support,Senior,9,2.55,39.3,7.81,37,0,0,1
2685,Support,Senior,36,4.04,74.1,7.18,0,0,0,1
2686,Finance,Senior,57,3.36,41.9,1.37,60,1,1,0
2687,Sales,Senior,22,4.08,1.4,3.92,2,0,0,0
2688,Engineering,Senior,32,1.24,52.1,5.47,47,1,1,0
2689,Sales,Senior,51,1.96,67.7,6.28,13,2,1,1
2690,Engineering,Mid,37,3.88,43.0,2.94,69,1,0,0
2691,Finance,Junior,22,3.34,33.6,5.27,14,0,0,0
2692,Finance,Junior,38,2.97,19.2,7.9,8,2,1,1
2693,Finance,Mid,6,2.67,91.8,7.8,60,2,1,1
2694,Marketing,Junior,3,4.53,30.3,1.89,39,0,1,0
2695,HR,Junior,34,1.92,33.4,4.17,59,1,0,0
2696,Marketing,Senior,11,3.81,0.2,7.17,45,1,0,1
2697,Finance,Junior,9,2.41,16.7,9.44,10,2,0,0
2698,Engineering,Junior,29,2.24,10.2,2.54,6,2,1,0
2699,Finance,Senior,26,2.97,63.2,4.35,34,1,0,0
2700,HR,Senior,59,3.65,69.2,2.66,50,2,1,0
2701,Marketing,Senior,45,1.12,46.4,7.79,29,2,0,0
2702,HR,Senior,12,1.29,99.2,9.35,20,1,0,0
2703,Finance,Senior,20,3.47,68.1,8.26,61,1,0,1
2704,Sales,Mid,9,3.53,40.7,3.49,46,1,1,0
2705,Marketing,Junior,32,3.18,94.1,7.1,37,0,1,1
2706,Marketing,Senior,52,4.82,69.6,1.34,9,0,0,0
2707,Sales,Senior,38,3.57,22.1,9.82,0,2,0,0
2708,Finance,Senior,41,4.52,94.3,2.87,73,3,1,0
2709,Marketing,Mid,22,3.51,89.2,7.92,41,1,1,1
2710,Marketing,Junior,47,2.29,7.6,6.86,57,2,0,0
2711,Marketing,Senior,51,4.43,78.1,3.29,76,0,0,1
2712,Engineering,Senior,22,3.39,96.0,6.42,62,1,1,1
2713,Support,Junior,30,1.72,16.2,7.15,64,1,0,1
2714,Finance,Mid,32,2.47,81.2,7.56,48,1,0,0
2715,Sales,Junior,27,1.48,40.1,3.54,22,2,1,0
2716,Support,Senior,26,2.0,76.4,9.27,70,0,1,0
2717,Sales,Junior,18,2.57,5.9,9.17,74,1,0,0
2718,Sales,Senior,15,3.39,91.4,3.73,79,1,0,1
2719,Finance,Junior,31,3.22,93.7,1.35,22,2,1,1
2720,Engineering,Senior,26,4.67,31.3,8.08,9,2,1,1
2721,Marketing,Mid,18,4.66,27.9,4.82,62,1,0,0
2722,Sales,Junior,32,1.48,14.4,9.49,17,2,0,0
2723,Engineering,Junior,13,1.28,47.3,3.94,57,2,1,0
2724,Support,Senior,7,2.82,38.6,2.2,37,1,0,0
2725,HR,Junior,14,4.45,71.4,4.07,64,1,1,1
2726,Support,Mid,41,3.38,25.7,1.47,64,2,1,1
2727,Sales,Senior,18,4.62,63.4,7.34,11,2,0,1
2728,Marketing,Mid,42,2.81,86.5,4.92,19,0,0,0
2729,Sales,Junior,38,2.6,32.3,1.79,17,1,0,0
2730,Marketing,Junior,48,2.25,57.1,2.81,79,0,0,0
2731,Engineering,Junior,47,2.01,66.3,4.68,53,0,0,0
2732,Marketing,Senior,58,4.52,40.7,1.6,41,0,0,0
2733,Finance,Senior,14,3.2,64.4,7.94,17,1,0,0
2734,Support,Mid,20,2.7,68.1,2.44,42,0,0,0
2735,Engineering,Senior,13,3.6,97.0,4.01,8,0,1,1
2736,Support,Mid,32,2.23,70.5,1.07,13,1,0,0
2737,Sales,Senior,35,1.91,78.5,1.95,62,2,0,0
2738,Sales,Senior,21,1.77,32.6,5.07,43,2,0,0
2739,HR,Junior,10,4.83,57.2,6.13,41,0,0,1
2740,Engineering,Senior,38,4.12,23.9,6.78,7,2,0,0
2741,Marketing,Mid,53,4.1,69.8,5.64,71,1,1,1
2742,Finance,Junior,11,4.9,57.1,1.03,31,2,0,1
2743,Marketing,Junior,14,1.78,18.4,7.34,17,1,1,0
2744,HR,Senior,1,1.99,84.5,6.65,47,0,0,0
2745,HR,Senior,26,1.82,79.2,2.88,17,2,0,0
2746,HR,Junior,4,4.45,16.9,4.44,76,0,1,0
2747,Finance,Mid,7,1.71,2.9,4.68,74,1,0,0
2748,Finance,Junior,15,4.82,7.9,1.14,15,0,1,0
2749,Finance,Mid,24,1.33,58.5,8.89,27,1,0,0
2750,HR,Mid,25,4.51,47.0,7.78,69,0,0,1
2751,Engineering,Mid,32,4.43,13.1,4.44,47,0,1,0
2752,HR,Mid,14,4.8,14.7,6.11,49,1,0,1
2753,Finance,Junior,17,3.91,59.5,6.59,4,0,1,0
2754,Sales,Senior,12,4.69,19.3,3.21,39,1,1,1
2755,Support,Senior,24,3.51,8.7,3.41,20,2,0,0
2756,Sales,Senior,56,3.33,45.7,2.68,0,1,0,0
2757,Sales,Senior,25,2.41,92.2,6.75,75,1,0,1
2758,HR,Junior,4,2.77,69.9,6.32,78,1,0,1
2759,Engineering,Junior,5,3.03,7.0,4.49,19,3,0,0
2760,Sales,Junior,43,4.56,62.1,2.8,42,0,0,1
2761,Support,Junior,51,4.91,80.4,1.14,20,1,0,1
2762,Sales,Senior,23,2.76,71.1,5.54,72,0,0,1
2763,Support,Junior,2,1.26,93.5,1.57,49,4,1,0
2764,Support,Mid,11,1.58,7.1,2.35,35,1,0,0
2765,Support,Junior,59,4.85,32.0,5.81,41,0,1,0
2766,Finance,Senior,37,2.09,39.2,8.7,23,1,1,1
2767,HR,Junior,8,1.08,65.5,5.67,11,0,0,0
2768,Finance,Junior,43,2.57,76.1,4.81,16,0,1,0
2769,Sales,Mid,9,1.07,14.7,3.46,47,0,0,0
2770,Sales,Senior,51,1.95,78.4,2.93,68,0,0,0
2771,Sales,Senior,20,4.91,93.5,5.31,38,0,0,1
2772,Marketing,Mid,10,1.07,21.5,9.14,30,0,1,0
2773,Marketing,Senior,41,2.51,86.1,4.73,47,1,0,1
2774,Support,Mid,3,1.79,50.0,3.39,13,0,1,0
2775,Support,Mid,4,4.08,75.8,4.21,28,0,0,0
2776,Engineering,Senior,38,4.92,60.5,9.96,71,0,0,1
2777,HR,Mid,49,2.4,84.6,4.56,3,0,1,0
2778,Support,Senior,10,2.73,29.9,5.87,65,1,0,0
2779,Support,Mid,38,4.06,29.8,8.83,41,1,0,0
2780,Sales,Mid,37,4.39,58.9,8.43,56,1,1,1
2781,Support,Junior,55,4.23,24.0,6.98,72,0,0,1
2782,Support,Senior,8,2.8,82.0,3.0,41,0,0,0
2783,Engineering,Junior,35,1.19,76.1,2.86,75,1,0,0
2784,Marketing,Mid,46,3.44,54.4,4.71,64,1,0,0
2785,Engineering,Junior,21,2.8,97.8,3.33,13,1,0,0
2786,Engineering,Mid,51,1.52,69.7,8.08,5,0,0,0
2787,Sales,Senior,37,4.39,19.4,2.2,75,1,1,1
2788,Support,Mid,21,4.95,63.2,8.45,6,0,0,0
2789,HR,Mid,32,4.05,2.4,5.94,45,2,1,1
2790,HR,Senior,45,3.53,7.2,4.41,24,0,0,0
2791,Sales,Mid,53,4.32,55.4,2.77,73,0,0,1
2792,Engineering,Junior,13,4.22,60.5,1.15,67,1,1,0
2793,Support,Senior,6,2.35,30.7,5.15,67,0,0,0
2794,Finance,Mid,21,3.79,8.8,5.35,34,1,0,0
2795,Engineering,Senior,18,1.46,0.4,1.19,27,1,1,0
2796,Marketing,Mid,19,2.59,87.5,8.33,22,0,1,1
2797,Marketing,Mid,27,4.15,84.2,3.69,22,3,0,1
2798,Support,Mid,1,1.11,75.6,9.04,13,1,1,0
2799,Engineering,Mid,41,2.79,13.9,1.14,18,0,0,0
2800,Engineering,Mid,1,2.5,18.8,1.16,15,1,0,0
2801,Finance,Mid,50,3.28,14.8,6.3,19,0,1,1
2802,Support,Senior,57,1.39,5.3,7.35,79,2,0,0
2803,Finance,Mid,5,4.2,74.2,8.3,67,0,0,1
2804,HR,Senior,44,2.64,95.8,5.14,70,3,1,1
2805,Support,Mid,15,4.11,22.3,2.67,59,1,1,0
2806,Marketing,Senior,52,2.75,26.2,6.35,56,0,1,1
2807,Marketing,Senior,51,4.25,49.9,3.3,55,2,1,0
2808,Engineering,Junior,4,3.16,92.5,4.73,44,0,0,0
2809,Finance,Senior,7,1.07,0.1,6.55,54,2,1,0
2810,HR,Senior,13,3.86,5.4,5.43,72,0,1,1
2811,Engineering,Mid,21,4.16,47.4,7.3,2,1,0,0
2812,Marketing,Junior,22,3.25,82.1,9.4,19,3,1,1
2813,Sales,Mid,32,2.41,4.5,9.35,3,1,0,0
2814,Marketing,Junior,31,2.6,15.2,9.42,11,1,1,0
2815,Support,Junior,34,2.24,67.2,3.71,55,2,0,0
2816,Marketing,Junior,43,2.28,38.9,8.5,38,2,1,1
2817,Sales,Mid,41,2.39,12.1,8.25,18,0,0,0
2818,HR,Junior,32,4.53,98.7,6.39,40,0,0,1
2819,HR,Senior,2,3.36,27.8,2.34,22,2,0,0
2820,Marketing,Senior,44,3.25,38.1,5.29,71,0,1,1
2821,Engineering,Senior,20,1.71,3.4,7.58,10,1,0,0
2822,HR,Junior,12,1.59,26.6,1.88,13,1,1,1
2823,Sales,Mid,30,4.36,3.3,1.76,63,1,1,0
2824,Marketing,Senior,31,2.57,31.4,2.68,9,1,0,0
2825,Marketing,Senior,3,4.85,5.5,4.52,59,0,1,0
2826,Engineering,Junior,53,1.41,76.8,4.46,6,0,1,1
2827,Engineering,Senior,7,2.82,69.6,3.84,6,2,0,0
2828,Finance,Junior,14,4.08,97.6,1.13,43,1,0,0
2829,Engineering,Mid,35,2.4,24.5,4.25,42,0,0,0
2830,Finance,Junior,32,3.4,74.6,9.45,31,0,0,1
2831,Marketing,Junior,39,3.26,93.6,8.63,75,1,0,1
2832,Finance,Senior,28,2.37,53.5,8.43,17,1,1,0
2833,Engineering,Junior,55,4.57,51.8,3.82,14,0,0,0
2834,Marketing,Senior,54,2.23,63.7,1.32,28,2,0,0
2835,Marketing,Mid,12,4.74,95.1,9.46,62,2,0,1
2836,Sales,Junior,8,4.13,62.3,9.39,24,1,1,1
2837,Support,Mid,27,2.9,34.8,6.42,20,1,1,1
2838,Marketing,Senior,55,4.83,95.9,6.02,32,0,1,1
2839,Support,Mid,5,2.47,8.2,3.95,35,3,0,0
2840,Sales,Senior,21,4.17,36.6,7.96,34,0,0,1
2841,Marketing,Mid,57,3.89,39.0,5.74,10,1,1,1
2842,Support,Senior,29,1.75,19.3,2.89,73,0,1,0
2843,Marketing,Junior,4,3.46,39.4,3.43,36,2,0,0
2844,Marketing,Junior,6,1.63,10.0,1.35,41,0,0,0
2845,HR,Mid,10,4.0,14.1,4.47,6,1,1,0
2846,Support,Mid,4,4.49,68.6,5.97,17,1,0,0
2847,Marketing,Senior,17,4.35,80.2,7.64,40,0,0,0
2848,HR,Senior,37,3.86,35.0,7.86,26,1,0,1
2849,HR,Junior,9,1.58,56.2,2.03,23,2,0,0
2850,HR,Mid,5,3.14,56.9,6.39,49,1,0,0
2851,Engineering,Senior,50,4.32,54.9,9.96,4,2,0,1
2852,Support,Junior,6,2.63,43.7,3.21,61,4,0,1
2853,HR,Senior,24,2.06,45.9,4.67,46,1,1,0
2854,Finance,Senior,38,1.06,51.6,8.51,43,0,0,0
2855,Support,Junior,32,1.47,48.9,2.94,0,0,0,0
2856,Marketing,Mid,23,4.03,67.3,8.13,25,1,1,0
2857,HR,Junior,3,4.44,31.1,5.82,21,1,1,1
2858,Sales,Senior,20,3.01,87.5,5.86,72,0,0,0
2859,HR,Junior,58,1.84,25.1,6.62,29,1,1,0
2860,Sales,Junior,9,4.43,42.3,9.9,52,1,1,1
2861,Engineering,Junior,16,2.44,43.9,8.43,60,1,1,1
2862,Sales,Junior,51,3.19,56.2,5.96,17,0,0,0
2863,Support,Senior,9,4.67,84.7,2.79,38,0,0,1
2864,Engineering,Mid,7,4.86,94.1,7.54,0,1,0,0
2865,Engineering,Senior,41,4.67,27.8,4.61,32,1,0,1
2866,Marketing,Junior,13,1.8,83.4,4.71,34,1,0,0
2867,Support,Junior,2,1.78,97.1,9.26,46,0,0,1
2868,Support,Junior,35,2.19,91.5,8.97,0,0,0,0
2869,HR,Junior,37,1.64,20.8,8.03,60,1,1,0
2870,HR,Junior,6,1.01,32.3,5.12,66,0,1,0
2871,Finance,Mid,46,3.83,23.2,6.55,3,3,1,1
2872,Sales,Mid,42,1.12,32.0,4.95,2,1,0,0
2873,Finance,Mid,31,1.27,14.0,5.39,67,1,1,1
2874,Sales,Senior,22,3.93,22.3,5.38,12,0,1,1
2875,Engineering,Senior,26,3.48,64.8,5.59,59,2,0,1
2876,Engineering,Mid,23,4.69,26.1,4.15,68,1,0,1
2877,Marketing,Senior,21,4.64,66.3,8.13,1,1,0,0
2878,HR,Mid,17,3.79,77.7,6.06,72,2,0,1
2879,HR,Senior,9,3.48,91.3,8.81,65,1,1,1
2880,Sales,Junior,48,2.14,26.4,9.72,57,2,1,1
2881,Support,Senior,14,1.32,29.9,6.01,14,0,1,0
2882,Finance,Mid,39,4.05,70.3,6.76,26,0,1,0
2883,HR,Senior,2,3.14,25.8,7.1,76,0,0,0
2884,Finance,Senior,56,3.73,75.3,8.81,36,1,0,1
2885,Finance,Mid,12,1.06,57.8,8.73,68,2,1,1
2886,HR,Mid,58,2.54,89.7,1.5,16,2,0,0
2887,Finance,Mid,59,3.94,27.8,6.67,76,1,0,0
2888,Support,Junior,42,3.39,84.0,1.92,55,1,1,1
2889,Engineering,Senior,44,3.26,23.4,5.07,52,1,0,0
2890,Engineering,Junior,44,3.99,82.9,5.92,9,3,1,1
2891,Engineering,Junior,9,4.47,16.8,4.0,70,2,1,1
2892,Marketing,Junior,54,1.63,32.9,8.88,72,1,1,1
2893,Marketing,Mid,2,1.74,90.1,7.32,38,1,0,1
2894,Engineering,Senior,53,2.72,41.9,8.49,63,1,0,1
2895,Support,Junior,44,1.18,47.5,1.39,37,1,0,0
2896,HR,Junior,50,4.18,75.1,8.34,37,1,0,1
2897,Finance,Senior,18,3.2,97.3,7.56,68,1,0,1
2898,Support,Mid,3,3.24,16.5,6.52,50,1,0,1
2899,Support,Mid,33,2.33,44.4,1.99,74,1,0,0
2900,HR,Junior,6,1.36,74.0,7.98,29,1,0,0
2901,HR,Senior,37,3.56,19.7,9.9,29,0,0,0
2902,Marketing,Senior,36,3.89,18.3,1.83,12,3,0,0
2903,Engineering,Junior,58,4.68,61.8,7.33,47,2,1,0
2904,Marketing,Junior,37,1.41,79.9,3.17,4,0,1,0
2905,Support,Senior,36,1.32,51.9,1.84,36,1,1,0
2906,Marketing,Junior,2,4.84,74.6,8.66,28,2,1,1
2907,Marketing,Senior,41,4.92,28.0,2.97,66,1,0,0
2908,HR,Junior,2,4.56,74.7,3.12,19,1,0,0
2909,Marketing,Junior,44,4.1,8.4,8.87,70,1,0,0
2910,Engineering,Mid,39,3.13,49.2,9.8,42,1,1,0
2911,Sales,Mid,49,1.82,58.7,7.45,70,1,1,0
2912,Engineering,Mid,47,2.1,98.4,5.09,55,2,0,0
2913,Finance,Senior,45,4.27,28.4,1.69,22,1,1,0
2914,Engineering,Senior,26,3.43,4.6,7.11,39,2,1,1
2915,Finance,Junior,47,2.06,6.5,8.33,49,0,0,0
2916,Finance,Senior,24,2.43,87.0,4.77,0,2,0,1
2917,Support,Senior,6,2.92,66.0,1.73,26,2,1,0
2918,Finance,Junior,37,4.91,59.4,4.93,62,2,0,0
2919,Sales,Senior,42,3.75,40.7,1.65,76,0,1,1
2920,HR,Senior,21,1.24,65.0,2.36,16,0,1,0
2921,Marketing,Mid,47,4.81,46.0,3.09,32,2,1,0
2922,HR,Senior,19,2.83,8.3,7.02,56,2,0,0
2923,Marketing,Junior,35,3.99,6.7,5.16,1,2,1,0
2924,Sales,Junior,36,4.25,21.3,7.61,39,1,1,0
2925,Sales,Junior,16,2.66,68.8,8.32,23,3,0,0
2926,Marketing,Mid,27,4.81,41.1,7.26,56,1,1,1
2927,Engineering,Junior,31,1.46,13.7,3.04,75,1,0,0
2928,Sales,Mid,22,3.28,97.6,5.06,2,3,0,1
2929,Marketing,Mid,15,1.78,77.8,8.59,47,2,0,1
2930,Finance,Junior,35,2.66,21.8,1.39,77,1,0,1
2931,Sales,Mid,2,1.61,29.9,6.6,62,2,1,0
2932,Marketing,Junior,4,1.9,90.6,1.8,50,2,0,0
2933,Marketing,Junior,55,4.49,74.0,8.19,27,2,0,1
2934,Support,Junior,21,1.38,84.6,1.35,68,1,1,0
2935,Marketing,Junior,41,1.09,85.8,7.3,33,1,1,0
2936,Sales,Senior,1,3.8,38.1,2.67,54,1,0,0
2937,HR,Mid,50,4.18,55.3,2.21,20,0,1,0
2938,Sales,Junior,13,2.25,11.4,6.45,61,0,1,0
2939,Engineering,Mid,47,1.61,29.8,6.91,4,0,1,0
2940,Sales,Mid,21,2.39,35.3,4.36,61,0,0,0
2941,Finance,Mid,13,4.47,90.3,2.13,64,1,1,1
2942,Finance,Mid,40,3.43,83.0,4.15,3,2,0,1
2943,Finance,Mid,18,2.57,59.4,5.99,8,4,1,1
2944,Sales,Mid,54,2.92,46.0,3.32,59,3,1,0
2945,Sales,Mid,47,1.76,81.6,2.79,79,1,0,0
2946,Support,Mid,41,3.36,30.0,4.44,22,0,0,0
2947,HR,Junior,26,4.56,16.9,5.06,71,2,1,1
2948,Engineering,Mid,42,3.08,76.2,9.11,44,0,1,0
2949,Marketing,Junior,54,2.51,70.9,8.7,2,0,0,0
2950,Engineering,Junior,8,1.94,90.0,2.07,12,0,1,0
2951,Marketing,Senior,56,4.72,87.8,5.86,53,2,1,1
2952,Sales,Senior,7,3.35,30.6,4.23,66,1,0,0
2953,Support,Senior,19,1.15,4.8,9.08,64,1,0,0
2954,Support,Senior,13,3.82,7.7,3.21,38,1,0,0
2955,Marketing,Mid,38,4.93,2.0,1.78,36,1,0,0
2956,Support,Junior,44,1.83,23.8,3.98,77,2,0,0
2957,Sales,Junior,32,3.25,73.5,8.63,22,1,0,1
2958,Engineering,Senior,24,3.15,90.9,2.35,37,0,0,0
2959,Support,Senior,32,3.6,9.1,1.37,59,2,0,0
2960,Marketing,Senior,54,2.54,31.6,9.86,22,1,0,0
2961,Support,Senior,27,2.94,93.5,8.78,46,1,0,1
2962,Sales,Senior,56,3.75,88.1,7.2,75,0,1,1
2963,Engineering,Junior,36,2.6,0.1,7.05,77,1,1,1
2964,HR,Junior,27,1.31,97.3,8.95,17,4,0,1
2965,Marketing,Junior,45,3.03,48.1,9.64,72,2,1,1
2966,HR,Junior,37,3.51,55.7,4.33,36,0,1,0
2967,Finance,Senior,18,2.86,87.5,6.09,37,0,0,0
2968,Engineering,Mid,34,1.85,45.6,5.95,34,2,1,0
2969,Support,Senior,36,1.58,30.8,6.12,57,0,1,0
2970,Marketing,Senior,14,1.12,44.1,8.53,37,0,1,1
2971,Sales,Junior,35,3.49,54.0,7.66,62,2,1,0
2972,Finance,Mid,7,2.22,46.7,3.41,59,1,0,0
2973,HR,Senior,34,2.96,53.5,6.1,5,1,1,1
2974,Engineering,Senior,19,1.32,64.7,1.35,19,0,1,0
